#comment
#label,<"rd"|"wr">_<agent>_qos<qos value>= <bw_value>
1CHI_2IO,rd_chi0_qos0=26.60,wr_chi0_qos0=27.71,rd_ioaiu0_qos0=14.15,wr_ioaiu0_qos0=20.78,rd_ioaiu1_qos0=13.57,wr_ioaiu1_qos0=20.78,
1CHI_2IO,rd_chi0_qos0=23.75,rd_ioaiu0_qos0=14.09,rd_ioaiu1_qos0=14.09,
1CHI_2IO,rd_chi0_qos0=23.75,rd_ioaiu0_qos0=14.09,rd_ioaiu1_qos0=13.63,
1CHI_2IO,rd_chi0_qos0=23.75,rd_ioaiu0_qos0=14.09,rd_ioaiu1_qos0=13.63,
1CHI_2IO,rd_chi0_qos0=25.57,wr_chi0_qos0=27.71,rd_ioaiu0_qos0=13.57,wr_ioaiu0_qos0=20.78,rd_ioaiu1_qos0=13.04,wr_ioaiu1_qos0=20.78,
caiu0_noncoh_64B_rd_200ns,rd_chi0_qos0=19.80,
1CHI_2IO,wr_chi0_qos0=43.75,wr_ioaiu0_qos0=20.78,wr_ioaiu1_qos0=20.78,
1CHI_2IO,wr_chi0_qos0=43.75,wr_ioaiu0_qos0=20.78,wr_ioaiu1_qos0=20.78,
1CHI_2IO,rd_chi0_qos0=26.60,wr_chi0_qos0=27.71,rd_ioaiu0_qos0=14.15,wr_ioaiu0_qos0=20.78,rd_ioaiu1_qos0=13.57,wr_ioaiu1_qos0=20.78,
caiu0_noncoh_64B_rd_0ns,rd_chi0_qos0=35.06,
caiu0_64B_rd_100ns,rd_chi0_qos0=32.84,
caiu0_64B_rd_0ns,rd_chi0_qos0=41.58,
caiu0_noncoh_64B_rw_0ns,rd_chi0_qos0=28.08,wr_chi0_qos0=7.04,
caiu0_noncoh_64B_rd_100ns,rd_chi0_qos0=35.06,
caiu0_64B_rd_200ns,rd_chi0_qos0=18.95,
caiu0_noncoh_64B_wr_0ns,wr_chi0_qos0=35.04,
1CHI_2IO,wr_chi0_qos0=43.75,wr_ioaiu0_qos0=20.78,wr_ioaiu1_qos0=20.78,
caiu0_noncoh_64B_wr_200ns,wr_chi0_qos0=35.04,
caiu0_64B_rw_0ns,rd_chi0_qos0=37.82,wr_chi0_qos0=9.49,
caiu0_noncoh_64B_rw_200ns,rd_chi0_qos0=19.68,wr_chi0_qos0=4.94,
caiu0_10pctmiss_64B_rw_100ns,rd_chi0_qos0=35.37,wr_chi0_qos0=8.59,
caiu0_10pctmiss_64B_rw_200ns,rd_chi0_qos0=32.63,wr_chi0_qos0=8.00,
caiu0_64B_wr_0ns,wr_chi0_qos0=31.00,
caiu0_noncoh_64B_wr_100ns,wr_chi0_qos0=35.04,
caiu0_10pctmiss_64B_rd_100ns,rd_chi0_qos0=36.78,
caiu0_cache_64B_rw_0ns,rd_chi0_qos0=32.11,wr_chi0_qos0=7.74,
caiu0_noncoh_64B_rw_100ns,rd_chi0_qos0=28.08,wr_chi0_qos0=7.04,
caiu0_10pctmiss_64B_rd_0ns,rd_chi0_qos0=41.58,
caiu0_64B_rw_100ns,rd_chi0_qos0=30.03,wr_chi0_qos0=7.54,
caiu0_10pctmiss_64B_rw_0ns,rd_chi0_qos0=37.25,wr_chi0_qos0=9.20,
caiu0_64B_wr_100ns,wr_chi0_qos0=31.00,
caiu0_10pctmiss_64B_wr_200ns,wr_chi0_qos0=30.96,
caiu0_64B_rw_200ns,rd_chi0_qos0=18.13,wr_chi0_qos0=4.54,
caiu0_10pctmiss_64B_rd_200ns,rd_chi0_qos0=34.60,
caiu0_10pctmiss_64B_wr_0ns,wr_chi0_qos0=30.96,
caiu0_cache_64B_wr_0ns,wr_chi0_qos0=31.00,
